fw,id,name,tr_n,tr_pf,tr_mean,tr_t,va_n,va_pf,va_mean,va_t,tr_pd,va_pd,std,rel,tr_only_rel
r6_orthogonal_alphas,1592,VAR24_Pure_var1592,34,0.48,-64.5,-1.51,14,1.18,24.8,0.3,0.12454212454212454,0.15555555555555556,False,False,False
r6_orthogonal_alphas,1593,VAR24_Pure_var1593,34,0.48,-64.5,-1.51,14,1.18,24.8,0.3,0.12454212454212454,0.15555555555555556,False,False,False
r6_orthogonal_alphas,1594,VAR24_Pure_var1594,34,0.48,-64.5,-1.51,14,1.18,24.8,0.3,0.12454212454212454,0.15555555555555556,False,False,False
r6_orthogonal_alphas,1595,VAR24_Pure_var1595,34,0.48,-64.5,-1.51,14,1.18,24.8,0.3,0.12454212454212454,0.15555555555555556,False,False,False
r6_orthogonal_alphas,1596,VAR24_Pure_var1596,34,0.48,-64.5,-1.51,14,1.18,24.8,0.3,0.12454212454212454,0.15555555555555556,False,False,False
r6_orthogonal_alphas,1597,VAR24_Pure_var1597,34,0.48,-64.5,-1.51,14,1.18,24.8,0.3,0.12454212454212454,0.15555555555555556,False,False,False
r6_orthogonal_alphas,1598,VAR24_Pure_var1598,34,0.48,-64.5,-1.51,14,1.18,24.8,0.3,0.12454212454212454,0.15555555555555556,False,False,False
r6_orthogonal_alphas,1599,VAR24_Pure_var1599,34,0.48,-64.5,-1.51,14,1.18,24.8,0.3,0.12454212454212454,0.15555555555555556,False,False,False
r6_orthogonal_alphas,1600,VAR24_Pure_var1600,34,0.48,-64.5,-1.51,14,1.18,24.8,0.3,0.12454212454212454,0.15555555555555556,False,False,False
r6_orthogonal_alphas,1601,PostSettle_Relief_30bp_H4_SL3,32,0.77,-30.2,-0.51,24,1.83,46.8,1.25,0.11721611721611722,0.26666666666666666,False,False,False
r6_orthogonal_alphas,1602,PostSettle_Relief_30bp_H4_SL5,32,0.62,-56.1,-0.91,24,2.03,53.0,1.12,0.11721611721611722,0.26666666666666666,False,False,False
r6_orthogonal_alphas,1603,PostSettle_Relief_30bp_H4_SL7,32,0.77,-27.7,-0.46,24,2.37,60.6,1.39,0.11721611721611722,0.26666666666666666,False,False,False
r6_orthogonal_alphas,1604,PostSettle_Relief_30bp_H8_SL3,27,0.98,-3.0,-0.04,20,1.29,28.8,0.46,0.0989010989010989,0.2222222222222222,False,False,False
r6_orthogonal_alphas,1605,PostSettle_Relief_30bp_H8_SL5,26,0.78,-36.4,-0.58,19,1.8,68.3,0.84,0.09523809523809523,0.2111111111111111,False,False,False
r6_orthogonal_alphas,1606,PostSettle_Relief_30bp_H8_SL7,26,1.1,12.5,0.19,19,2.31,99.0,1.06,0.09523809523809523,0.2111111111111111,False,False,False
r6_orthogonal_alphas,1607,PostSettle_Relief_30bp_H12_SL3,27,0.78,-38.2,-0.54,20,1.34,40.5,0.55,0.0989010989010989,0.2222222222222222,False,False,False
r6_orthogonal_alphas,1608,PostSettle_Relief_30bp_H12_SL5,26,0.64,-82.2,-1.05,19,1.71,87.2,0.81,0.09523809523809523,0.2111111111111111,False,False,False
r6_orthogonal_alphas,1609,PostSettle_Relief_30bp_H12_SL7,26,1.07,11.8,0.13,19,2.48,136.0,1.26,0.09523809523809523,0.2111111111111111,False,False,False
r6_orthogonal_alphas,1610,PostSettle_Relief_50bp_H4_SL3,23,1.19,21.5,0.28,10,0.78,-24.0,-0.45,0.08424908424908426,0.1111111111111111,False,False,False
r6_orthogonal_alphas,1611,PostSettle_Relief_50bp_H4_SL5,23,1.04,4.4,0.06,10,0.82,-16.6,-0.19,0.08424908424908426,0.1111111111111111,False,False,False
r6_orthogonal_alphas,1612,PostSettle_Relief_50bp_H4_SL7,23,1.03,4.0,0.05,10,1.02,1.7,0.02,0.08424908424908426,0.1111111111111111,False,False,False
r6_orthogonal_alphas,1613,PostSettle_Relief_50bp_H8_SL3,21,1.23,33.8,0.38,9,0.52,-70.8,-1.16,0.07692307692307693,0.1,False,False,False
r6_orthogonal_alphas,1614,PostSettle_Relief_50bp_H8_SL5,20,1.08,12.1,0.17,8,0.56,-57.9,-0.57,0.07326007326007326,0.08888888888888889,False,False,False
r6_orthogonal_alphas,1615,PostSettle_Relief_50bp_H8_SL7,20,1.07,9.6,0.12,8,0.68,-34.8,-0.4,0.07326007326007326,0.08888888888888889,False,False,False
r6_orthogonal_alphas,1616,PostSettle_Relief_50bp_H12_SL3,21,1.11,16.8,0.19,9,0.39,-112.5,-1.67,0.07692307692307693,0.1,False,False,False
r6_orthogonal_alphas,1617,PostSettle_Relief_50bp_H12_SL5,20,0.96,-7.5,-0.08,8,0.88,-18.5,-0.12,0.07326007326007326,0.08888888888888889,False,False,False
r6_orthogonal_alphas,1618,PostSettle_Relief_50bp_H12_SL7,20,1.23,40.4,0.34,8,1.07,8.6,0.06,0.07326007326007326,0.08888888888888889,False,False,False
r6_orthogonal_alphas,1619,PreSettle_FrontRun_30bp_H4_SL3,70,0.86,-14.8,-0.41,37,0.8,-17.0,-0.56,0.2564102564102564,0.4111111111111111,False,False,False
r6_orthogonal_alphas,1620,PreSettle_FrontRun_30bp_H4_SL5,70,0.98,-1.8,-0.04,37,0.67,-33.5,-0.98,0.2564102564102564,0.4111111111111111,False,False,False
r6_orthogonal_alphas,1621,PreSettle_FrontRun_30bp_H4_SL7,70,0.93,-6.4,-0.18,37,0.64,-37.3,-1.01,0.2564102564102564,0.4111111111111111,False,False,False
r6_orthogonal_alphas,1622,PreSettle_FrontRun_30bp_H8_SL3,50,0.92,-9.6,-0.19,28,0.28,-107.2,-2.21,0.18315018315018314,0.3111111111111111,False,False,False
r6_orthogonal_alphas,1623,PreSettle_FrontRun_30bp_H8_SL5,46,0.95,-6.3,-0.1,26,0.25,-134.8,-2.2,0.1684981684981685,0.28888888888888886,False,False,False
r6_orthogonal_alphas,1624,PreSettle_FrontRun_30bp_H8_SL7,43,0.74,-37.4,-0.69,25,0.23,-158.2,-2.2,0.1575091575091575,0.2777777777777778,False,False,False
r6_orthogonal_alphas,1625,PreSettle_FrontRun_30bp_H12_SL3,50,0.98,-2.3,-0.04,28,0.31,-112.2,-2.27,0.18315018315018314,0.3111111111111111,False,False,False
r6_orthogonal_alphas,1626,PreSettle_FrontRun_30bp_H12_SL5,46,1.05,6.7,0.09,26,0.25,-159.3,-2.33,0.1684981684981685,0.28888888888888886,False,False,False
r6_orthogonal_alphas,1627,PreSettle_FrontRun_30bp_H12_SL7,43,0.87,-20.2,-0.29,25,0.24,-172.4,-2.28,0.1575091575091575,0.2777777777777778,False,False,False
r6_orthogonal_alphas,1628,PreSettle_Flow_30bp_H4_SL3,14,0.3,-84.4,-1.78,3,5.4,98.1,1.16,0.05128205128205128,0.03333333333333333,False,False,False
r6_orthogonal_alphas,1629,PreSettle_Flow_30bp_H4_SL5,14,0.47,-60.8,-1.07,3,5.4,98.1,1.16,0.05128205128205128,0.03333333333333333,False,False,False
r6_orthogonal_alphas,1630,PreSettle_Flow_30bp_H4_SL7,14,0.47,-61.1,-1.07,3,5.4,98.1,1.16,0.05128205128205128,0.03333333333333333,False,False,False
r6_orthogonal_alphas,1631,PreSettle_Flow_30bp_H8_SL3,13,0.17,-134.4,-1.98,2,999.0,351.4,1.54,0.047619047619047616,0.022222222222222223,False,False,False
r6_orthogonal_alphas,1632,PreSettle_Flow_30bp_H8_SL5,12,0.23,-117.5,-1.51,2,999.0,250.4,1.96,0.04395604395604396,0.022222222222222223,False,False,False
r6_orthogonal_alphas,1633,PreSettle_Flow_30bp_H8_SL7,12,0.24,-108.6,-1.52,2,999.0,250.4,1.96,0.04395604395604396,0.022222222222222223,False,False,False
r6_orthogonal_alphas,1634,PreSettle_Flow_30bp_H12_SL3,13,0.2,-159.5,-2.01,2,999.0,404.5,2.3,0.047619047619047616,0.022222222222222223,False,False,False
r6_orthogonal_alphas,1635,PreSettle_Flow_30bp_H12_SL5,12,0.22,-148.0,-1.73,2,999.0,311.6,3.77,0.04395604395604396,0.022222222222222223,False,False,False
r6_orthogonal_alphas,1636,PreSettle_Flow_30bp_H12_SL7,12,0.24,-138.4,-1.75,2,999.0,311.6,3.77,0.04395604395604396,0.022222222222222223,False,False,False
r6_orthogonal_alphas,1637,PostSettle_Flow_var1637,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1638,PostSettle_Flow_var1638,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1639,PostSettle_Flow_var1639,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1640,PostSettle_Flow_var1640,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1641,PostSettle_Flow_var1641,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1642,PostSettle_Flow_var1642,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1643,PostSettle_Flow_var1643,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1644,PostSettle_Flow_var1644,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1645,PostSettle_Flow_var1645,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1646,PostSettle_Flow_var1646,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1647,PostSettle_Flow_var1647,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1648,PostSettle_Flow_var1648,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1649,PostSettle_Flow_var1649,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r6_orthogonal_alphas,1650,PostSettle_Flow_var1650,12,1.1,10.7,0.13,7,5.59,110.6,0.97,0.04395604395604396,0.07777777777777778,False,False,False
r8_bear_adaptive,1651,DisableLong_RelaxShort48_Hs24,6,1.58,45.1,0.42,6,1.49,110.8,0.36,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1652,DisableLong_RelaxShort48_Hs24,6,1.58,45.1,0.42,6,1.78,177.5,0.49,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1653,DisableLong_RelaxShort48_Hs24,6,1.58,45.1,0.42,6,1.79,194.1,0.48,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1654,DisableLong_RelaxShort48_Hs36,6,10.29,292.4,2.12,6,1.16,56.7,0.15,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1655,DisableLong_RelaxShort48_Hs36,6,10.29,292.4,2.12,6,1.34,123.4,0.29,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1656,DisableLong_RelaxShort48_Hs36,6,10.29,292.4,2.12,6,1.28,113.9,0.25,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1657,DisableLong_StrictShort40_Hs24,3,12.84,227.6,1.5,1,999.0,359.2,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1658,DisableLong_StrictShort40_Hs24,3,12.84,227.6,1.5,1,999.0,359.2,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1659,DisableLong_StrictShort40_Hs24,3,12.84,227.6,1.5,1,999.0,359.2,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1660,DisableLong_StrictShort40_Hs36,3,13.06,231.7,1.5,1,999.0,602.9,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1661,DisableLong_StrictShort40_Hs36,3,13.06,231.7,1.5,1,999.0,602.9,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1662,DisableLong_StrictShort40_Hs36,3,13.06,231.7,1.5,1,999.0,602.9,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1663,StrictLong65_RelaxShort48_Hs24,6,1.58,45.1,0.42,6,1.49,110.8,0.36,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1664,StrictLong65_RelaxShort48_Hs24,6,1.58,45.1,0.42,6,1.78,177.5,0.49,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1665,StrictLong65_RelaxShort48_Hs24,6,1.58,45.1,0.42,6,1.79,194.1,0.48,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1666,StrictLong65_RelaxShort48_Hs36,6,10.29,292.4,2.12,6,1.16,56.7,0.15,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1667,StrictLong65_RelaxShort48_Hs36,6,10.29,292.4,2.12,6,1.34,123.4,0.29,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1668,StrictLong65_RelaxShort48_Hs36,6,10.29,292.4,2.12,6,1.28,113.9,0.25,0.02197802197802198,0.06666666666666667,False,False,False
r8_bear_adaptive,1669,StrictLong65_StrictShort40_Hs24,3,12.84,227.6,1.5,1,999.0,359.2,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1670,StrictLong65_StrictShort40_Hs24,3,12.84,227.6,1.5,1,999.0,359.2,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1671,StrictLong65_StrictShort40_Hs24,3,12.84,227.6,1.5,1,999.0,359.2,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1672,StrictLong65_StrictShort40_Hs36,3,13.06,231.7,1.5,1,999.0,602.9,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1673,StrictLong65_StrictShort40_Hs36,3,13.06,231.7,1.5,1,999.0,602.9,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1674,StrictLong65_StrictShort40_Hs36,3,13.06,231.7,1.5,1,999.0,602.9,0.0,0.01098901098901099,0.011111111111111112,False,False,False
r8_bear_adaptive,1675,DualSq_BearBoost_var1675,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1676,DualSq_BearBoost_var1676,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1677,DualSq_BearBoost_var1677,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1678,DualSq_BearBoost_var1678,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1679,DualSq_BearBoost_var1679,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1680,DualSq_BearBoost_var1680,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1681,DualSq_BearBoost_var1681,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1682,DualSq_BearBoost_var1682,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1683,DualSq_BearBoost_var1683,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1684,DualSq_BearBoost_var1684,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1685,DualSq_BearBoost_var1685,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1686,DualSq_BearBoost_var1686,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1687,DualSq_BearBoost_var1687,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1688,DualSq_BearBoost_var1688,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1689,DualSq_BearBoost_var1689,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1690,DualSq_BearBoost_var1690,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1691,DualSq_BearBoost_var1691,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1692,DualSq_BearBoost_var1692,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1693,DualSq_BearBoost_var1693,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1694,DualSq_BearBoost_var1694,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1695,DualSq_BearBoost_var1695,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1696,DualSq_BearBoost_var1696,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1697,DualSq_BearBoost_var1697,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1698,DualSq_BearBoost_var1698,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1699,DualSq_BearBoost_var1699,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1700,DualSq_BearBoost_var1700,2,1.12,14.6,0.05,3,0.25,-295.3,-0.97,0.007326007326007326,0.03333333333333333,False,False,False
r8_bear_adaptive,1701,BearFlag_Hs18_SL6,32,0.57,-108.7,-1.51,19,0.82,-41.3,-0.36,0.11721611721611722,0.2111111111111111,False,False,False
r8_bear_adaptive,1702,BearFlag_Hs18_SL7,32,0.57,-109.3,-1.43,18,0.94,-12.2,-0.1,0.11721611721611722,0.2,False,False,False
r8_bear_adaptive,1703,BearFlag_Hs18_SL8,32,0.54,-125.5,-1.58,18,0.94,-12.8,-0.11,0.11721611721611722,0.2,False,False,False
r8_bear_adaptive,1704,BearFlag_Hs24_SL6,29,0.72,-68.3,-0.76,19,0.79,-64.1,-0.44,0.10622710622710622,0.2111111111111111,False,False,False
r8_bear_adaptive,1705,BearFlag_Hs24_SL7,29,0.68,-87.2,-0.93,18,1.05,13.3,0.09,0.10622710622710622,0.2,False,False,False
r8_bear_adaptive,1706,BearFlag_Hs24_SL8,29,0.67,-89.6,-0.94,18,1.06,15.0,0.1,0.10622710622710622,0.2,False,False,False
r8_bear_adaptive,1707,BearFlag_Hs36_SL6,26,0.73,-78.6,-0.75,15,0.55,-131.1,-0.98,0.09523809523809523,0.16666666666666666,False,False,False
r8_bear_adaptive,1708,BearFlag_Hs36_SL7,26,0.78,-61.0,-0.56,14,0.41,-184.0,-1.38,0.09523809523809523,0.15555555555555556,False,False,False
r8_bear_adaptive,1709,BearFlag_Hs36_SL8,26,0.71,-88.9,-0.78,13,0.43,-182.5,-1.23,0.09523809523809523,0.14444444444444443,False,False,False
r8_bear_adaptive,1710,SuppBreak_Hs18_SL6,3,999.0,442.6,1.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r8_bear_adaptive,1711,SuppBreak_Hs18_SL7,3,999.0,442.6,1.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r8_bear_adaptive,1712,SuppBreak_Hs18_SL8,3,999.0,442.6,1.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r8_bear_adaptive,1713,SuppBreak_Hs24_SL6,3,999.0,442.6,1.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r8_bear_adaptive,1714,SuppBreak_Hs24_SL7,3,999.0,442.6,1.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r8_bear_adaptive,1715,SuppBreak_Hs24_SL8,3,999.0,442.6,1.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r8_bear_adaptive,1716,SuppBreak_Hs36_SL6,3,999.0,442.6,1.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r8_bear_adaptive,1717,SuppBreak_Hs36_SL7,3,999.0,442.6,1.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r8_bear_adaptive,1718,SuppBreak_Hs36_SL8,3,999.0,442.6,1.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r8_bear_adaptive,1719,CombinedBear_Hs18_SL6,32,0.57,-108.7,-1.51,19,0.82,-41.3,-0.36,0.11721611721611722,0.2111111111111111,False,False,False
r8_bear_adaptive,1720,CombinedBear_Hs18_SL7,32,0.57,-109.3,-1.43,18,0.94,-12.2,-0.1,0.11721611721611722,0.2,False,False,False
r8_bear_adaptive,1721,CombinedBear_Hs18_SL8,32,0.54,-125.5,-1.58,18,0.94,-12.8,-0.11,0.11721611721611722,0.2,False,False,False
r8_bear_adaptive,1722,CombinedBear_Hs24_SL6,29,0.72,-68.3,-0.76,19,0.79,-64.1,-0.44,0.10622710622710622,0.2111111111111111,False,False,False
r8_bear_adaptive,1723,CombinedBear_Hs24_SL7,29,0.68,-87.2,-0.93,18,1.05,13.3,0.09,0.10622710622710622,0.2,False,False,False
r8_bear_adaptive,1724,CombinedBear_Hs24_SL8,29,0.67,-89.6,-0.94,18,1.06,15.0,0.1,0.10622710622710622,0.2,False,False,False
r8_bear_adaptive,1725,CombinedBear_Hs36_SL6,26,0.73,-78.6,-0.75,15,0.55,-131.1,-0.98,0.09523809523809523,0.16666666666666666,False,False,False
r8_bear_adaptive,1726,CombinedBear_Hs36_SL7,26,0.78,-61.0,-0.56,14,0.41,-184.0,-1.38,0.09523809523809523,0.15555555555555556,False,False,False
r8_bear_adaptive,1727,CombinedBear_Hs36_SL8,26,0.71,-88.9,-0.78,13,0.43,-182.5,-1.23,0.09523809523809523,0.14444444444444443,False,False,False
r8_bear_adaptive,1728,BearFlag_var1728,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1729,BearFlag_var1729,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1730,BearFlag_var1730,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1731,BearFlag_var1731,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1732,BearFlag_var1732,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1733,BearFlag_var1733,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1734,BearFlag_var1734,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1735,BearFlag_var1735,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1736,BearFlag_var1736,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1737,BearFlag_var1737,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1738,BearFlag_var1738,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1739,BearFlag_var1739,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1740,BearFlag_var1740,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1741,BearFlag_var1741,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1742,BearFlag_var1742,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1743,BearFlag_var1743,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1744,BearFlag_var1744,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1745,BearFlag_var1745,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1746,BearFlag_var1746,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1747,BearFlag_var1747,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1748,BearFlag_var1748,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1749,BearFlag_var1749,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1750,BearFlag_var1750,27,0.54,-132.4,-1.29,18,1.07,17.7,0.12,0.0989010989010989,0.2,False,False,False
r8_bear_adaptive,1751,Fnd20_EMA_Hs16_SL8,1,999.0,281.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r8_bear_adaptive,1752,Fnd20_EMA_Hs16_SL10,1,999.0,281.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r8_bear_adaptive,1753,Fnd20_EMA_Hs16_SL15,1,999.0,281.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r8_bear_adaptive,1754,Fnd20_EMA_Hs24_SL8,1,999.0,281.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r8_bear_adaptive,1755,Fnd20_EMA_Hs24_SL10,1,999.0,281.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r8_bear_adaptive,1756,Fnd20_EMA_Hs24_SL15,1,999.0,281.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r8_bear_adaptive,1757,Fnd20_EMA_Hs32_SL8,1,999.0,281.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r8_bear_adaptive,1758,Fnd20_EMA_Hs32_SL10,1,999.0,281.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
